,a,b,c,k,tau,std(x[-10%:]),x[-1],t/T
1195,5.0,0.5,10.0,5.0,3,3.304586504070259e-07,0.333333174944626,0.35895
1196,5.0,0.5,10.0,5.0,4,3.300221239657374e-07,0.333333212440841,0.41066
1197,5.0,0.5,10.0,10.0,2,3.1645043237545226e-07,0.49999990416389584,0.37133
1198,5.0,0.5,10.0,10.0,3,3.1502939768121774e-07,0.5000001662982794,0.49517
1199,5.0,0.5,10.0,10.0,4,3.113157038267279e-07,0.5000000421354641,0.74273
1200,5.0,1.0,0.5,0.5,2,3.190442468602657e-07,0.4999999774213738,0.148
1201,5.0,1.0,0.5,0.5,3,3.101862428647803e-07,0.5000001566429151,0.15127000000000002
1202,5.0,1.0,0.5,0.5,4,2.9855213826498013e-07,0.5000001569566875,0.15218
1203,5.0,1.0,0.5,1.0,2,3.0848457782755977e-07,0.6666665703508302,0.15375999999999998
1204,5.0,1.0,0.5,1.0,3,3.4174836392222e-07,0.6666666366059566,0.15455000000000002
1205,5.0,1.0,0.5,1.0,4,3.4892152531241175e-07,0.6666667424363081,0.15558000000000002
1206,5.0,1.0,0.5,2.0,2,2.9097587493643795e-07,0.8000001594492133,0.15745
1207,5.0,1.0,0.5,2.0,3,2.5360667747917376e-07,0.7999998512046886,0.1615
1208,5.0,1.0,0.5,2.0,4,3.3144437617391974e-07,0.7999999683487024,0.1636
1209,5.0,1.0,0.5,5.0,2,2.6567440878967063e-07,0.9090909758712052,0.16448
1210,5.0,1.0,0.5,5.0,3,3.040018653831015e-07,0.9090908904573732,0.17312
1211,5.0,1.0,0.5,5.0,4,2.836485905829742e-07,0.909091052171338,0.18380000000000002
1212,5.0,1.0,0.5,10.0,2,2.894899651597713e-07,0.9523807984790806,0.1738
1213,5.0,1.0,0.5,10.0,3,2.8963421694040793e-07,0.9523807974357605,0.19552
1214,5.0,1.0,0.5,10.0,4,2.9343184190330607e-07,0.9523810550812131,0.22313
1215,5.0,1.0,1.0,0.5,2,2.692625228822192e-07,0.33333349440228394,0.14538
1216,5.0,1.0,1.0,0.5,3,2.8415967838628225e-07,0.3333335129838934,0.14586000000000002
1217,5.0,1.0,1.0,0.5,4,3.040267767845129e-07,0.3333335211111991,0.14628
1218,5.0,1.0,1.0,1.0,2,3.089954046293651e-07,0.4999998380840059,0.15073
1219,5.0,1.0,1.0,1.0,3,3.099074394269401e-07,0.4999998264590601,0.15156
1220,5.0,1.0,1.0,1.0,4,3.0745318099218804e-07,0.4999998679171677,0.15241
1221,5.0,1.0,1.0,2.0,2,3.2879152477183266e-07,0.6666665437249034,0.1545
1222,5.0,1.0,1.0,2.0,3,3.1195935653736156e-07,0.6666667845079441,0.1586
1223,5.0,1.0,1.0,2.0,4,2.99066311828782e-07,0.6666665635131768,0.16255
1224,5.0,1.0,1.0,5.0,2,3.1737560699701617e-07,0.8333332913559945,0.16252
1225,5.0,1.0,1.0,5.0,3,2.9337708596832633e-07,0.8333331946464873,0.17237
1226,5.0,1.0,1.0,5.0,4,2.7748451565665736e-07,0.8333333626201618,0.18264000000000002
1227,5.0,1.0,1.0,10.0,2,2.884376106138557e-07,0.9090909545506543,0.17282
1228,5.0,1.0,1.0,10.0,3,2.945508640879397e-07,0.909090869487011,0.19436
1229,5.0,1.0,1.0,10.0,4,2.8807407991259895e-07,0.9090910648039566,0.22278
1230,5.0,1.0,2.0,0.5,2,3.40947062607147e-07,0.20000019465750643,0.13908
1231,5.0,1.0,2.0,0.5,3,3.3275333773870267e-07,0.20000019049544823,0.13975
1232,5.0,1.0,2.0,0.5,4,3.2802705477672594e-07,0.20000016767282075,0.14020000000000002
1233,5.0,1.0,2.0,1.0,2,3.72544156866821e-07,0.33333346718964124,0.14445000000000002
1234,5.0,1.0,2.0,1.0,3,2.8639998893006407e-07,0.3333331539804779,0.14742000000000002
1235,5.0,1.0,2.0,1.0,4,3.317757758734549e-07,0.3333332014825106,0.14842000000000002
1236,5.0,1.0,2.0,2.0,2,3.1570522199689964e-07,0.5000001181246788,0.15109999999999998
1237,5.0,1.0,2.0,2.0,3,2.9637130670941844e-07,0.49999986163521953,0.15485
1238,5.0,1.0,2.0,2.0,4,2.828033625908486e-07,0.5000001536989533,0.15863
1239,5.0,1.0,2.0,5.0,2,2.995853128700871e-07,0.7142855812281095,0.1605
1240,5.0,1.0,2.0,5.0,3,2.8904487293532125e-07,0.7142855915293479,0.16992000000000002
1241,5.0,1.0,2.0,5.0,4,3.096647611005144e-07,0.714285696925177,0.17992000000000002
1242,5.0,1.0,2.0,10.0,2,2.76545041035099e-07,0.8333334503332237,0.17227
1243,5.0,1.0,2.0,10.0,3,3.0333132765936226e-07,0.8333334828290995,0.19327
1244,5.0,1.0,2.0,10.0,4,2.989876345318378e-07,0.8333334703389821,0.22108
1245,5.0,1.0,5.0,0.5,2,3.733681140061394e-07,0.09090921513349015,0.12847999999999998
1246,5.0,1.0,5.0,0.5,3,3.9496535852424425e-07,0.09090930451253335,0.12891
1247,5.0,1.0,5.0,0.5,4,3.633545203877173e-07,0.09090918841128151,0.13061
1248,5.0,1.0,5.0,1.0,2,3.6288638594502985e-07,0.16666666462260196,0.1369
1249,5.0,1.0,5.0,1.0,3,3.724614361011504e-07,0.166666492239641,0.13767000000000001
1250,5.0,1.0,5.0,1.0,4,3.5157215242885113e-07,0.166666734241924,0.14007
1251,5.0,1.0,5.0,2.0,2,3.6169760380680053e-07,0.2857140867018457,0.14423
1252,5.0,1.0,5.0,2.0,3,3.620021185892096e-07,0.285714427222221,0.14732
1253,5.0,1.0,5.0,2.0,4,3.586817761529354e-07,0.2857142697972943,0.15055000000000002
1254,5.0,1.0,5.0,5.0,2,3.1128948580324734e-07,0.4999998336151258,0.15621000000000002
1255,5.0,1.0,5.0,5.0,3,3.246158397486329e-07,0.4999998175225588,0.16476
1256,5.0,1.0,5.0,5.0,4,3.146793423298142e-07,0.5000000767980217,0.17515
1257,5.0,1.0,5.0,10.0,2,3.093326093715648e-07,0.6666668026318079,0.16859
1258,5.0,1.0,5.0,10.0,3,2.8832651756005274e-07,0.666666802401683,0.19041
1259,5.0,1.0,5.0,10.0,4,3.0154562773304705e-07,0.6666665317508303,0.21765
1260,5.0,1.0,10.0,0.5,2,3.7917055774858467e-07,0.04761882776337838,0.12132000000000001
1261,5.0,1.0,10.0,0.5,3,3.9180286787484535e-07,0.047618791910141296,0.12201000000000001
1262,5.0,1.0,10.0,0.5,4,4.157460639238447e-07,0.04761886132525472,0.12236
1263,5.0,1.0,10.0,1.0,2,3.7022671023331303e-07,0.09090931995882082,0.12977
1264,5.0,1.0,10.0,1.0,3,3.7488016066878384e-07,0.09090913488643991,0.13051
1265,5.0,1.0,10.0,1.0,4,3.607617157194591e-07,0.09090898848005959,0.13246
1266,5.0,1.0,10.0,2.0,2,3.658602552357917e-07,0.16666648877945126,0.1378
1267,5.0,1.0,10.0,2.0,3,3.4855510889331656e-07,0.16666679338581677,0.1409
1268,5.0,1.0,10.0,2.0,4,3.473792884459327e-07,0.16666687672437694,0.14445000000000002
1269,5.0,1.0,10.0,5.0,2,3.131545366407288e-07,0.33333337137835134,0.15162
1270,5.0,1.0,10.0,5.0,3,3.381108445598981e-07,0.3333332051033816,0.15941
1271,5.0,1.0,10.0,5.0,4,3.395742991893652e-07,0.33333352169633645,0.16882
1272,5.0,1.0,10.0,10.0,2,3.0965845761882993e-07,0.5000001762548426,0.16514
1273,5.0,1.0,10.0,10.0,3,3.1078105445189546e-07,0.4999998200916005,0.18556999999999998
1274,5.0,1.0,10.0,10.0,4,3.1282702635668763e-07,0.500000176694347,0.21237999999999999
1275,5.0,2.0,0.5,0.5,2,3.432014081290707e-07,0.500000229097189,0.07307999999999999
1276,5.0,2.0,0.5,0.5,3,3.342360709849667e-07,0.5000002238156578,0.0732
1277,5.0,2.0,0.5,0.5,4,3.2296255443057763e-07,0.5000002174998435,0.07332000000000001
1278,5.0,2.0,0.5,1.0,2,2.211187100611837e-07,0.6666666419569284,0.07737999999999999
1279,5.0,2.0,0.5,1.0,3,2.051937750988516e-07,0.6666666660919169,0.07765000000000001
1280,5.0,2.0,0.5,1.0,4,1.9336696321083617e-07,0.6666666885080629,0.07787999999999999
1281,5.0,2.0,0.5,2.0,2,3.896465002395027e-07,0.8000000413980065,0.07712000000000001
1282,5.0,2.0,0.5,2.0,3,3.618995499978718e-07,0.8000001296386096,0.07778
1283,5.0,2.0,0.5,2.0,4,2.4940430104444147e-07,0.8000000814431663,0.08041
1284,5.0,2.0,0.5,5.0,2,2.7921924113461877e-07,0.909090796854225,0.08018
1285,5.0,2.0,0.5,5.0,3,3.340555120858254e-07,0.90909099366935,0.08141
1286,5.0,2.0,0.5,5.0,4,3.1381625191626184e-07,0.9090908601945282,0.08422
1287,5.0,2.0,0.5,10.0,2,3.1035636009665097e-07,0.9523809196544374,0.08227
1288,5.0,2.0,0.5,10.0,3,2.885468167460839e-07,0.952380818555052,0.08723
1289,5.0,2.0,0.5,10.0,4,2.711368056411302e-07,0.9523808587292809,0.09246000000000001
1290,5.0,2.0,1.0,0.5,2,2.1841240621261297e-07,0.3333333301385238,0.07161
1291,5.0,2.0,1.0,0.5,3,2.1562070835683647e-07,0.33333331735830185,0.0717
1292,5.0,2.0,1.0,0.5,4,2.1390711806168927e-07,0.33333330528185734,0.07178
1293,5.0,2.0,1.0,1.0,2,3.391772683660296e-07,0.4999997887697437,0.07401
1294,5.0,2.0,1.0,1.0,3,3.7204545167239404e-07,0.49999978656801874,0.07421000000000001
1295,5.0,2.0,1.0,1.0,4,4.0430132545355843e-07,0.49999979338848255,0.07446000000000001
1296,5.0,2.0,1.0,2.0,2,2.575298222676812e-07,0.6666665705263685,0.07712999999999999
1297,5.0,2.0,1.0,2.0,3,2.928342302023455e-07,0.6666667131776219,0.07836
1298,5.0,2.0,1.0,2.0,4,3.1177275735680473e-07,0.6666667743214408,0.07890000000000001
1299,5.0,2.0,1.0,5.0,2,2.6907359761443726e-07,0.8333334043431088,0.07987000000000001
1300,5.0,2.0,1.0,5.0,3,3.290370691814406e-07,0.8333332076238791,0.08102
1301,5.0,2.0,1.0,5.0,4,3.0196033429710727e-07,0.8333334467369542,0.0839
1302,5.0,2.0,1.0,10.0,2,2.8525376011868353e-07,0.9090909223629481,0.0824
1303,5.0,2.0,1.0,10.0,3,2.9222659519142786e-07,0.9090908201893306,0.08618
1304,5.0,2.0,1.0,10.0,4,3.0317141985351714e-07,0.9090910362581307,0.09136
1305,5.0,2.0,2.0,0.5,2,2.3833899625834075e-07,0.20000019043415587,0.06965
1306,5.0,2.0,2.0,0.5,3,2.4897124703557566e-07,0.20000019515807677,0.06977
1307,5.0,2.0,2.0,0.5,4,2.607191397297356e-07,0.20000019896460844,0.06988
1308,5.0,2.0,2.0,1.0,2,2.81551686052699e-07,0.3333334294248998,0.07301
1309,5.0,2.0,2.0,1.0,3,3.036986268634622e-07,0.33333339346734636,0.07332000000000001
1310,5.0,2.0,2.0,1.0,4,3.231122520151108e-07,0.33333335971851225,0.07357999999999999
1311,5.0,2.0,2.0,2.0,2,3.095530697569072e-07,0.5000001566656085,0.07565000000000001
1312,5.0,2.0,2.0,2.0,3,2.9037002940401086e-07,0.500000145351169,0.07640999999999999
1313,5.0,2.0,2.0,2.0,4,2.8385716676080493e-07,0.5000001100371373,0.07687000000000001
1314,5.0,2.0,2.0,5.0,2,3.1586057861924446e-07,0.7142858892055975,0.0781
1315,5.0,2.0,2.0,5.0,3,2.963812063114852e-07,0.7142855575282492,0.08077
1316,5.0,2.0,2.0,5.0,4,2.99466021181838e-07,0.7142858379626141,0.08295
1317,5.0,2.0,2.0,10.0,2,2.9286536908591417e-07,0.8333331842070507,0.08168
1318,5.0,2.0,2.0,10.0,3,2.782017645622676e-07,0.833333225634419,0.08638
1319,5.0,2.0,2.0,10.0,4,2.5997019775161844e-07,0.8333334466401715,0.0915
1320,5.0,2.0,5.0,0.5,2,3.5564687958120515e-07,0.09090929790794128,0.06472
1321,5.0,2.0,5.0,0.5,3,3.534703370201499e-07,0.09090928825428429,0.06483
1322,5.0,2.0,5.0,0.5,4,3.4971275753969956e-07,0.09090927415383221,0.06495000000000001
1323,5.0,2.0,5.0,1.0,2,3.16190560975622e-07,0.16666670568340594,0.06855
1324,5.0,2.0,5.0,1.0,3,2.963484699225493e-07,0.16666662516416608,0.06892
1325,5.0,2.0,5.0,1.0,4,2.943736570671389e-07,0.16666656995183796,0.06918
1326,5.0,2.0,5.0,2.0,2,3.72901858496846e-07,0.2857142471876172,0.07138
1327,5.0,2.0,5.0,2.0,3,3.800379790563666e-07,0.285714370357968,0.07186
1328,5.0,2.0,5.0,2.0,4,2.991474767151357e-07,0.2857143928876905,0.07367
1329,5.0,2.0,5.0,5.0,2,3.036888103464558e-07,0.4999998317391944,0.07610000000000001
1330,5.0,2.0,5.0,5.0,3,2.82948519274971e-07,0.500000167806847,0.07847
1331,5.0,2.0,5.0,5.0,4,2.7071710573187555e-07,0.499999835144521,0.0808
1332,5.0,2.0,5.0,10.0,2,2.8986106792450505e-07,0.6666665287564659,0.08003
1333,5.0,2.0,5.0,10.0,3,3.109741132649882e-07,0.6666665643512498,0.08453000000000001
1334,5.0,2.0,5.0,10.0,4,3.1131368405499734e-07,0.6666668363491624,0.08932000000000001
1335,5.0,2.0,10.0,0.5,2,4.2291832362718516e-07,0.04761900389301463,0.06042
1336,5.0,2.0,10.0,0.5,3,4.2880887995097056e-07,0.04761897017179563,0.06051
1337,5.0,2.0,10.0,0.5,4,4.3375707789723693e-07,0.04761893668240155,0.0606
1338,5.0,2.0,10.0,1.0,2,3.757077932562618e-07,0.09090884737127385,0.0644
1339,5.0,2.0,10.0,1.0,3,3.7457965148691325e-07,0.09090886134132772,0.06457
1340,5.0,2.0,10.0,1.0,4,3.7208248695790125e-07,0.09090889935453764,0.06477
1341,5.0,2.0,10.0,2.0,2,3.0564236204738934e-07,0.1666666207477382,0.06875
1342,5.0,2.0,10.0,2.0,3,3.222582622735363e-07,0.16666649915114287,0.06917
1343,5.0,2.0,10.0,2.0,4,3.7126922833562116e-07,0.1666664338072845,0.06956
1344,5.0,2.0,10.0,5.0,2,3.257391221861489e-07,0.3333331690874956,0.07347
1345,5.0,2.0,10.0,5.0,3,3.146311019094379e-07,0.3333334167970076,0.07558
1346,5.0,2.0,10.0,5.0,4,3.0764969942443005e-07,0.3333333652256516,0.07775
1347,5.0,2.0,10.0,10.0,2,3.0755334873387977e-07,0.49999989817864476,0.07851000000000001
1348,5.0,2.0,10.0,10.0,3,2.900023366325904e-07,0.49999995658828256,0.08277
1349,5.0,2.0,10.0,10.0,4,3.397823634727267e-07,0.5000001305403384,0.08723
1350,5.0,5.0,0.5,0.5,2,1.8638988741608247e-07,0.4999998183320723,0.0553
1351,5.0,5.0,0.5,0.5,3,1.863079332697399e-07,0.49999981856888115,0.055200000000000006
1352,5.0,5.0,0.5,0.5,4,1.8620053653266884e-07,0.49999981883556704,0.0551
1353,5.0,5.0,0.5,1.0,2,7.963113957559761e-08,0.6666662953637154,0.03028
1354,5.0,5.0,0.5,1.0,3,1.020456036451597e-07,0.6666662510574778,0.03016
1355,5.0,5.0,0.5,1.0,4,1.2699591478169575e-07,0.6666662010787556,0.03003
1356,5.0,5.0,0.5,2.0,2,1.4676330763701198e-07,0.8000001293251511,0.03182
1357,5.0,5.0,0.5,2.0,3,1.1105839695762119e-07,0.8000001327095544,0.03208
1358,5.0,5.0,0.5,2.0,4,8.457049804048945e-08,0.8000001340872863,0.03228
1359,5.0,5.0,0.5,5.0,2,3.3017338529493025e-07,0.9090911043643906,0.03128
1360,5.0,5.0,0.5,5.0,3,3.33945658623899e-07,0.9090911143138867,0.03141
1361,5.0,5.0,0.5,5.0,4,3.1703829926787894e-07,0.9090911119052159,0.031560000000000005
1362,5.0,5.0,0.5,10.0,2,1.8391074276518463e-07,0.9523808251988314,0.032119999999999996
1363,5.0,5.0,0.5,10.0,3,2.8079143735670277e-07,0.9523807731780554,0.03243
1364,5.0,5.0,0.5,10.0,4,4.057355983526132e-07,0.9523807899485692,0.03286
1365,5.0,5.0,1.0,0.5,2,3.974962348248847e-08,0.3333330995227846,0.02938
1366,5.0,5.0,1.0,0.5,3,3.603949675551833e-08,0.3333330856163198,0.02935
1367,5.0,5.0,1.0,0.5,4,3.386985625393348e-08,0.33333307054324945,0.029310000000000003
1368,5.0,5.0,1.0,1.0,2,5.530274637214083e-07,0.5000007322515043,0.02773
1369,5.0,5.0,1.0,1.0,3,5.884731599873249e-07,0.5000007523767169,0.027710000000000002
1370,5.0,5.0,1.0,1.0,4,6.24352245422376e-07,0.5000007618227564,0.027710000000000002
1371,5.0,5.0,1.0,2.0,2,3.4662405824342093e-07,0.6666667294908577,0.02996
1372,5.0,5.0,1.0,2.0,3,3.754234038368166e-07,0.6666667149814225,0.02998
1373,5.0,5.0,1.0,2.0,4,4.069214747956489e-07,0.6666666986890135,0.03
1374,5.0,5.0,1.0,5.0,2,2.121768901812773e-07,0.8333332428676015,0.031760000000000004
1375,5.0,5.0,1.0,5.0,3,2.5057599248976814e-07,0.8333332087041968,0.0322
1376,5.0,5.0,1.0,5.0,4,2.6719453497805246e-07,0.8333331949091777,0.03247
1377,5.0,5.0,1.0,10.0,2,2.785786400493712e-07,0.9090907296485177,0.031650000000000005
1378,5.0,5.0,1.0,10.0,3,4.032181253352894e-07,0.909090736516038,0.03203
1379,5.0,5.0,1.0,10.0,4,1.8364659613370015e-07,0.9090910422273545,0.03358
1380,5.0,5.0,2.0,0.5,2,1.4122889155874976e-07,0.19999971885672657,0.02752
1381,5.0,5.0,2.0,0.5,3,1.4674960562424794e-07,0.19999971704618233,0.027530000000000002
1382,5.0,5.0,2.0,0.5,4,1.5310284852890942e-07,0.19999971734437702,0.02755
1383,5.0,5.0,2.0,1.0,2,1.50297363372384e-07,0.3333334773833108,0.02913
1384,5.0,5.0,2.0,1.0,3,1.607294635881905e-07,0.3333334737626479,0.02916
1385,5.0,5.0,2.0,1.0,4,1.7089343735048287e-07,0.33333347154686993,0.02918
1386,5.0,5.0,2.0,2.0,2,4.583807978757342e-07,0.5000001726805889,0.0291
1387,5.0,5.0,2.0,2.0,3,4.7623529613533746e-07,0.5000001977544091,0.029150000000000002
1388,5.0,5.0,2.0,2.0,4,4.959378850698625e-07,0.5000002235253385,0.0292
1389,5.0,5.0,2.0,5.0,2,2.5856058267414336e-07,0.7142855976110257,0.030580000000000003
1390,5.0,5.0,2.0,5.0,3,2.2652715349769904e-07,0.7142856387373497,0.03075
1391,5.0,5.0,2.0,5.0,4,1.9343539067110788e-07,0.7142857127141433,0.031
1392,5.0,5.0,2.0,10.0,2,1.7872651648924136e-07,0.8333334566920465,0.03198
1393,5.0,5.0,2.0,10.0,3,2.543277353659365e-07,0.8333334847148861,0.032420000000000004
1394,5.0,5.0,2.0,10.0,4,3.639055355511244e-07,0.8333334573062008,0.03276
1395,5.0,5.0,5.0,0.5,2,2.1349560953949477e-07,0.09090907333748977,0.026199999999999998
1396,5.0,5.0,5.0,0.5,3,2.1814841060947581e-07,0.09090906955383296,0.02622
1397,5.0,5.0,5.0,0.5,4,2.2413045678431452e-07,0.09090906198529823,0.026260000000000002
1398,5.0,5.0,5.0,1.0,2,4.3517034594616056e-07,0.16666630883802933,0.026400000000000003
1399,5.0,5.0,5.0,1.0,3,3.880429714862584e-07,0.16666632885093302,0.02653
1400,5.0,5.0,5.0,1.0,4,1.3021588849931996e-07,0.16666662897544432,0.027690000000000003
1401,5.0,5.0,5.0,2.0,2,2.495589196698889e-07,0.28571416240512304,0.02898
1402,5.0,5.0,5.0,2.0,3,2.683515864804392e-07,0.2857141438086644,0.02916
1403,5.0,5.0,5.0,2.0,4,2.816783843999438e-07,0.2857141317484798,0.0293
1404,5.0,5.0,5.0,5.0,2,1.8942634924727768e-07,0.5000000553288881,0.03018
1405,5.0,5.0,5.0,5.0,3,1.9524489915120407e-07,0.5000001019591314,0.030330000000000003
1406,5.0,5.0,5.0,5.0,4,2.256092895866633e-07,0.5000001498783964,0.03048
1407,5.0,5.0,5.0,10.0,2,3.242823892252839e-07,0.6666665910617674,0.031120000000000002
1408,5.0,5.0,5.0,10.0,3,3.9300621839941906e-07,0.6666666909308638,0.03143
1409,5.0,5.0,5.0,10.0,4,2.473825326885746e-07,0.6666667634136966,0.03277
1410,5.0,5.0,10.0,0.5,2,3.667181926345846e-07,0.04761881874929163,0.023960000000000002
1411,5.0,5.0,10.0,0.5,3,3.64381086502586e-07,0.0476188214149687,0.02398
1412,5.0,5.0,10.0,0.5,4,3.6672798278394603e-07,0.04761882414106561,0.024
1413,5.0,5.0,10.0,1.0,2,2.9773374598016846e-07,0.09090919682409491,0.02582
1414,5.0,5.0,10.0,1.0,3,2.8976917990046555e-07,0.09090918620759848,0.02586
1415,5.0,5.0,10.0,1.0,4,2.8562329496898613e-07,0.09090917519307978,0.025900000000000003
1416,5.0,5.0,10.0,2.0,2,2.1568335070420118e-07,0.16666675098714914,0.027280000000000002
1417,5.0,5.0,10.0,2.0,3,2.171367064504322e-07,0.16666677536610544,0.027350000000000003
1418,5.0,5.0,10.0,2.0,4,2.2436805669128686e-07,0.16666679738153767,0.02741
1419,5.0,5.0,10.0,5.0,2,3.6097796033412126e-07,0.3333335047842595,0.02896
1420,5.0,5.0,10.0,5.0,3,4.132983600559253e-07,0.33333347621347725,0.02911
1421,5.0,5.0,10.0,5.0,4,4.4999546887138314e-07,0.3333334143840887,0.0293
1422,5.0,5.0,10.0,10.0,2,3.229597360179402e-07,0.5000001156075086,0.03052
1423,5.0,5.0,10.0,10.0,3,3.340150829962256e-07,0.5000001939932146,0.030850000000000002
1424,5.0,5.0,10.0,10.0,4,3.014667392381737e-07,0.49999993062514564,0.031920000000000004
1425,5.0,10.0,0.5,0.5,2,1.9451590501773718e-07,0.4999997971902946,0.1399
1426,5.0,10.0,0.5,0.5,3,1.9450593820463326e-07,0.4999997971417436,0.13983
1427,5.0,10.0,0.5,0.5,4,1.944944113954763e-07,0.49999979709477216,0.13976
1428,5.0,10.0,0.5,1.0,2,1.882312671079216e-07,0.6666664799947717,0.09286
1429,5.0,10.0,0.5,1.0,3,1.8827669364305562e-07,0.6666664799932466,0.09276000000000001
1430,5.0,10.0,0.5,1.0,4,1.8831712804415627e-07,0.6666664799976116,0.09265999999999999
1431,5.0,10.0,0.5,2.0,2,1.8341344570157717e-07,0.799999826042643,0.052899999999999996
1432,5.0,10.0,0.5,2.0,3,1.8325569843623258e-07,0.7999998258789565,0.05276
1433,5.0,10.0,0.5,2.0,4,1.8320292252063831e-07,0.7999998262574394,0.05263
1434,5.0,10.0,0.5,5.0,2,1.3994610082937236e-07,0.909090949844526,0.01703
1435,5.0,10.0,0.5,5.0,3,1.2210924858036778e-07,0.9090909175171609,0.01702
1436,5.0,10.0,0.5,5.0,4,1.0332044243293501e-07,0.9090908829294885,0.01696
1437,5.0,10.0,0.5,10.0,2,8.937145575585178e-08,0.9523810734414111,0.01617
1438,5.0,10.0,0.5,10.0,3,1.3615745964118898e-07,0.9523810661820922,0.01622
1439,5.0,10.0,0.5,10.0,4,1.9027570335607906e-07,0.9523810535637642,0.01626
1440,5.0,10.0,1.0,0.5,2,2.013223164826662e-07,0.33333311012057526,0.08758
1441,5.0,10.0,1.0,0.5,3,2.0115804129927847e-07,0.33333311054970205,0.08755
1442,5.0,10.0,1.0,0.5,4,2.0132038747603213e-07,0.3333331106174415,0.08751
1443,5.0,10.0,1.0,1.0,2,1.9280504856293804e-07,0.4999998012765892,0.06593
1444,5.0,10.0,1.0,1.0,3,1.9255796371245772e-07,0.4999998014485882,0.06586
1445,5.0,10.0,1.0,1.0,4,1.9273838641119142e-07,0.49999980118065757,0.06578
1446,5.0,10.0,1.0,2.0,2,1.8470901125641744e-07,0.6666664878216162,0.04176
1447,5.0,10.0,1.0,2.0,3,1.844219692515025e-07,0.6666664883738647,0.04165
1448,5.0,10.0,1.0,2.0,4,1.8546564415408922e-07,0.6666664876484192,0.04152
1449,5.0,10.0,1.0,5.0,2,1.5766877591138007e-07,0.8333328332079725,0.015179999999999999
1450,5.0,10.0,1.0,5.0,3,2.460927080359952e-07,0.8333326751615752,0.015009999999999999
1451,5.0,10.0,1.0,5.0,4,3.593252398338747e-07,0.8333324697380654,0.01483
1452,5.0,10.0,1.0,10.0,2,1.9336618114523413e-07,0.9090910118874597,0.01583
1453,5.0,10.0,1.0,10.0,3,2.530756478276058e-07,0.9090909957053899,0.01585
1454,5.0,10.0,1.0,10.0,4,3.211383522176047e-07,0.9090909704005941,0.015870000000000002
1455,5.0,10.0,2.0,0.5,2,2.0874629088816685e-07,0.19999975199646455,0.04707
1456,5.0,10.0,2.0,0.5,3,2.0886626779345856e-07,0.19999975217340424,0.04705
1457,5.0,10.0,2.0,0.5,4,2.095956296594863e-07,0.19999975162957898,0.047020000000000006
1458,5.0,10.0,2.0,1.0,2,1.974585856366114e-07,0.33333311984555386,0.03946
1459,5.0,10.0,2.0,1.0,3,1.9802175805321635e-07,0.3333331198715158,0.03941
1460,5.0,10.0,2.0,1.0,4,1.9763344544492556e-07,0.333333119917899,0.03936
1461,5.0,10.0,2.0,2.0,2,1.8580427891749223e-07,0.4999998188042094,0.02761
1462,5.0,10.0,2.0,2.0,3,1.855618003387917e-07,0.4999998193676373,0.027510000000000003
1463,5.0,10.0,2.0,2.0,4,1.8521325214317522e-07,0.4999998200540122,0.02741
1464,5.0,10.0,2.0,5.0,2,3.3724176427320506e-08,0.7142859172299277,0.01572
1465,5.0,10.0,2.0,5.0,3,5.056114297587294e-08,0.7142859465302247,0.015700000000000002
1466,5.0,10.0,2.0,5.0,4,7.740136115488144e-08,0.7142859815599238,0.01566
1467,5.0,10.0,2.0,10.0,2,4.65846913019091e-07,0.8333333279707001,0.015120000000000001
1468,5.0,10.0,2.0,10.0,3,5.422580386922184e-07,0.8333332613590553,0.01516
1469,5.0,10.0,2.0,10.0,4,8.36448954297639e-08,0.8333331972859974,0.016399999999999998
1470,5.0,10.0,5.0,0.5,2,5.374162621491672e-07,0.09091190667746275,0.011179999999999999
1471,5.0,10.0,5.0,0.5,3,5.725064385887246e-07,0.09091202722831569,0.01116
1472,5.0,10.0,5.0,0.5,4,6.067112483237459e-07,0.09091217206812359,0.011130000000000001
1473,5.0,10.0,5.0,1.0,2,8.948796500304366e-08,0.16666652499484516,0.014150000000000001
1474,5.0,10.0,5.0,1.0,3,8.4373639678436e-08,0.16666651425449247,0.014150000000000001
1475,5.0,10.0,5.0,1.0,4,8.31834655207514e-08,0.16666650243192502,0.01413
1476,5.0,10.0,5.0,2.0,2,1.0806780926025369e-07,0.28571439240475643,0.01491
1477,5.0,10.0,5.0,2.0,3,1.0039816040647066e-07,0.2857144028129944,0.01493
1478,5.0,10.0,5.0,2.0,4,9.237245370642428e-08,0.2857144132286574,0.014950000000000001
1479,5.0,10.0,5.0,5.0,2,4.668220856124705e-07,0.4999997148018253,0.01426
1480,5.0,10.0,5.0,5.0,3,5.231549882170394e-07,0.49999972081216615,0.01426
1481,5.0,10.0,5.0,5.0,4,5.818573834652193e-07,0.4999997379914408,0.01427
1482,5.0,10.0,5.0,10.0,2,3.89434992398821e-07,0.6666667773927545,0.015130000000000001
1483,5.0,10.0,5.0,10.0,3,4.447447068219447e-07,0.6666668306722421,0.01517
1484,5.0,10.0,5.0,10.0,4,4.955899794258608e-07,0.6666668942174054,0.01523
1485,5.0,10.0,10.0,0.5,2,9.162799771412098e-08,0.04761878781501143,0.01242
1486,5.0,10.0,10.0,0.5,3,8.46046151902523e-08,0.04761878920345477,0.012450000000000001
1487,5.0,10.0,10.0,0.5,4,8.38927573697229e-08,0.04761878713716519,0.01246
